Date,Website,Disallowed Bot
2025-04-10,bbc.co.uk,Scrapy
2025-04-10,bbc.co.uk,Applebot-Extended
2025-04-10,bbc.co.uk,GPTBot
2025-04-10,bbc.co.uk,ChatGPT-User
2025-04-10,bbc.co.uk,Google-Extended
2025-04-10,bbc.co.uk,Google-CloudVertexBot
2025-04-10,bbc.co.uk,meta-externalagent
2025-04-10,bbc.co.uk,OAI-SearchBot
2025-04-10,bbc.co.uk,YandexAdditional
2025-04-10,bbc.co.uk,YandexAdditionalBot
2025-04-10,bbc.com,magpie-crawler
2025-04-10,bbc.com,CCBot
2025-04-10,bbc.com,Claude-Web
2025-04-10,bbc.com,ClaudeBot
2025-04-10,bbc.com,anthropic-ai
2025-04-10,bbc.com,cohere-ai
2025-04-10,bbc.com,Bytespider
2025-04-10,bbc.com,PetalBot
2025-04-10,bbc.com,Scrapy
2025-04-10,bbc.com,Applebot-Extended
2025-04-10,bbc.com,GPTBot
2025-04-10,bbc.com,ChatGPT-User
2025-04-10,bbc.com,Google-Extended
2025-04-10,bbc.com,Google-CloudVertexBot
2025-04-10,bbc.com,meta-externalagent
2025-04-10,bbc.com,OAI-SearchBot
2025-04-10,bbc.com,YandexAdditional
2025-04-10,bbc.com,YandexAdditionalBot
2025-04-10,uol.com.br,GPTBot
2025-04-10,uol.com.br,Google-Extended
2025-04-10,indiatimes.com,GPTBot
2025-04-10,ndtv.com,GPTBot
2025-04-10,hurriyet.com.tr,GPTBot
2025-04-10,milliyet.com.tr,GPTBot
2025-04-10,cnn.com,YouBot
2025-04-10,kompas.com,GPTBot
2025-04-10,kompas.com,OpenAI
2025-04-10,kompas.com,ChatGPT-User
2025-04-10,kompas.com,CCBot
2025-04-10,kompas.com,anthropic-ai
2025-04-10,kompas.com,Claude-Web
2025-04-10,yahoo.com,ADmantX
2025-04-10,yahoo.com,AlphaBot
2025-04-10,yahoo.com,anthropic-ai
2025-04-10,yahoo.com,AwarioRssBot
2025-04-10,yahoo.com,AwarioSmartBot
2025-04-10,yahoo.com,BLEXBot
2025-04-10,yahoo.com,Buzzbot
2025-04-10,yahoo.com,Bytespider
2025-04-10,yahoo.com,CCBot
2025-04-10,yahoo.com,ChatGPT-User
2025-04-10,yahoo.com,claritybot
2025-04-10,yahoo.com,Claude-Web
2025-04-10,yahoo.com,ClaudeBot
2025-04-10,yahoo.com,cohere-ai
2025-04-10,yahoo.com,Diffbot
2025-04-10,yahoo.com,FacebookBot
2025-04-10,yahoo.com,FriendlyCrawler
2025-04-10,yahoo.com,Google-Extended
2025-04-10,yahoo.com,GPTBot
2025-04-10,yahoo.com,huggingface
2025-04-10,yahoo.com,ImagesiftBot
2025-04-10,yahoo.com,img2dataset
2025-04-10,yahoo.com,magpie-crawler
2025-04-10,yahoo.com,Meltwater
2025-04-10,yahoo.com,Neevabot
2025-04-10,yahoo.com,news-please
2025-04-10,yahoo.com,NewsNow
2025-04-10,yahoo.com,Nutch
2025-04-10,yahoo.com,omgili
2025-04-10,yahoo.com,omgilibot
2025-04-10,yahoo.com,panscient.com
2025-04-10,yahoo.com,Perplexity-ai
2025-04-10,yahoo.com,PerplexityBot
2025-04-10,yahoo.com,PetalBot
2025-04-10,yahoo.com,PiplBot
2025-04-10,yahoo.com,scoop.it
2025-04-10,yahoo.com,Scrapy
2025-04-10,yahoo.com,Seekr
2025-04-10,yahoo.com,SentiBot
2025-04-10,yahoo.com,SeznamBot
2025-04-10,yahoo.com,TurnitinBot
2025-04-10,yahoo.com,YouBot
2025-04-10,yahoo.com,ZumBot
2025-04-10,kumparan.com,GPTBot
2025-04-10,msn.com,Momentumbot
2025-04-10,theguardian.com,NewsNow
2025-04-10,theguardian.com,CCBot
2025-04-10,theguardian.com,TurnitinBot
2025-04-10,theguardian.com,PetalBot
2025-04-10,theguardian.com,MoodleBot
2025-04-10,theguardian.com,FacebookBot
2025-04-10,theguardian.com,Bytespider
2025-04-10,theguardian.com,Google-Extended
2025-04-10,theguardian.com,Mojeek
2025-04-10,theguardian.com,JenkersBot
2025-04-10,theguardian.com,Seekr
2025-04-10,theguardian.com,YouBot
2025-04-10,theguardian.com,Arquivo-web-crawler
2025-04-10,theguardian.com,coccocbot-web
2025-04-10,theguardian.com,SeznamBot
2025-04-10,theguardian.com,anthropic-ai
2025-04-10,theguardian.com,ClaudeBot
2025-04-10,theguardian.com,bingbot
2025-04-10,theguardian.com,AwarioRssBot
2025-04-10,theguardian.com,AwarioSmartBot
2025-04-10,theguardian.com,SentiOne
2025-04-10,theguardian.com,ImageSift
2025-04-10,theguardian.com,Applebot-Extended
2025-04-10,theguardian.com,YandexAdditional
2025-04-10,theguardian.com,YandexAdditionalBot
2025-04-10,theguardian.com,scalepostAI
2025-04-10,theguardian.com,Buck
2025-04-10,theguardian.com,meta-externalagent
2025-04-10,interia.pl,grapeshot
2025-04-10,cnnbrasil.com.br,GPTBot
2025-04-10,cnnbrasil.com.br,ChatGPT-User
2025-04-10,cnnbrasil.com.br,anthropic-ai
2025-04-10,wp.pl,GPTBot
2025-04-10,wp.pl,CCBot
2025-04-10,thehindu.com,YouBot
2025-04-10,news18.com,CCBot
2025-04-10,news18.com,GPTBot
2025-04-10,news18.com,MAZBot
2025-04-10,news18.com,ChatGPT-User
2025-04-10,news18.com,Baiduspider
2025-04-10,news18.com,DataForSeoBot
2025-04-10,news18.com,Google-Extended
2025-04-10,news18.com,Bytespider
2025-04-10,news18.com,ClaudeBot
2025-04-10,news18.com,ImagesiftBot
2025-04-10,news18.com,Diffbot
2025-04-10,news18.com,Claude-Web
2025-04-10,news18.com,cohere-ai
2025-04-10,news18.com,FriendlyCrawler
2025-04-10,news18.com,img2dataset
2025-04-10,news18.com,Scrapy
2025-04-10,news18.com,Timpibot
2025-04-10,news18.com,VelenPublicWebCrawler
2025-04-10,news18.com,OAI-SearchBot
2025-04-10,liputan6.com,ChatGPT-User
2025-04-10,liputan6.com,OpenAI
2025-04-10,ouest-france.fr,5emeRue
2025-04-10,ouest-france.fr,5erue
2025-04-10,ouest-france.fr,adequat
2025-04-10,ouest-france.fr,adequat-systems
2025-04-10,ouest-france.fr,AmazonBot
2025-04-10,ouest-france.fr,AmiSoftware
2025-04-10,ouest-france.fr,anthropic-ai
2025-04-10,ouest-france.fr,Applebot-Extended
2025-04-10,ouest-france.fr,Argus
2025-04-10,ouest-france.fr,Ask n read
2025-04-10,ouest-france.fr,asknread.com
2025-04-10,ouest-france.fr,Augure
2025-04-10,ouest-france.fr,auramundi
2025-04-10,ouest-france.fr,Bloodhound
2025-04-10,ouest-france.fr,Bytespider
2025-04-10,ouest-france.fr,CCBot
2025-04-10,ouest-france.fr,ChatGPT-User
2025-04-10,ouest-france.fr,Cision
2025-04-10,ouest-france.fr,ClaudeBot
2025-04-10,ouest-france.fr,Claude-Web
2025-04-10,ouest-france.fr,coexel
2025-04-10,ouest-france.fr,ConveraCrawler
2025-04-10,ouest-france.fr,Corporama
2025-04-10,ouest-france.fr,cydralspider
2025-04-10,ouest-france.fr,Digimind
2025-04-10,ouest-france.fr,Download Ninja
2025-04-10,ouest-france.fr,downloadexpress
2025-04-10,ouest-france.fr,DuckAssistBot
2025-04-10,ouest-france.fr,EDD
2025-04-10,ouest-france.fr,ellisphere
2025-04-10,ouest-france.fr,eureka
2025-04-10,ouest-france.fr,Europresse
2025-04-10,ouest-france.fr,Explore
2025-04-10,ouest-france.fr,Factiva
2025-04-10,ouest-france.fr,Fasterfox
2025-04-10,ouest-france.fr,Fetch
2025-04-10,ouest-france.fr,gammaSpider
2025-04-10,ouest-france.fr,Google-Extended
2025-04-10,ouest-france.fr,GPTBot
2025-04-10,ouest-france.fr,grub-client
2025-04-10,ouest-france.fr,HTTrack
2025-04-10,ouest-france.fr,ia_archiver
2025-04-10,ouest-france.fr,ia_archiver-web.archive.org
2025-04-10,ouest-france.fr,indexer
2025-04-10,ouest-france.fr,infoseek
2025-04-10,ouest-france.fr,Jetbot
2025-04-10,ouest-france.fr,k2spider
2025-04-10,ouest-france.fr,Kantar
2025-04-10,ouest-france.fr,kbcrawl
2025-04-10,ouest-france.fr,Knowings
2025-04-10,ouest-france.fr,larbin
2025-04-10,ouest-france.fr,leadbox
2025-04-10,ouest-france.fr,libwww
2025-04-10,ouest-france.fr,linkfluence
2025-04-10,ouest-france.fr,linko
2025-04-10,ouest-france.fr,manageo
2025-04-10,ouest-france.fr,mediacompil
2025-04-10,ouest-france.fr,Meltwater
2025-04-10,ouest-france.fr,mention
2025-04-10,ouest-france.fr,Meta-ExternalAgent
2025-04-10,ouest-france.fr,Meta-ExternalFetcher
2025-04-10,ouest-france.fr,Moreover
2025-04-10,ouest-france.fr,MSIECrawler
2025-04-10,ouest-france.fr,mytwip
2025-04-10,ouest-france.fr,newscan-online
2025-04-10,ouest-france.fr,NewsNow
2025-04-10,ouest-france.fr,Newzbin
2025-04-10,ouest-france.fr,NPBot
2025-04-10,ouest-france.fr,OAI-SearchBot
2025-04-10,ouest-france.fr,ObjectsSearch
2025-04-10,ouest-france.fr,Offline Explorer
2025-04-10,ouest-france.fr,opinion-tracker
2025-04-10,ouest-france.fr,PerplexityBot
2025-04-10,ouest-france.fr,Pimptrain
2025-04-10,ouest-france.fr,proxem
2025-04-10,ouest-france.fr,QuepasaCreep
2025-04-10,ouest-france.fr,Qwam content intelligence
2025-04-10,ouest-france.fr,Raven
2025-04-10,ouest-france.fr,readability.com
2025-04-10,ouest-france.fr,scoop.it
2025-04-10,ouest-france.fr,score3
2025-04-10,ouest-france.fr,Sindup
2025-04-10,ouest-france.fr,sitecheck.internetseer.com
2025-04-10,ouest-france.fr,SiteSnagger
2025-04-10,ouest-france.fr,spotter
2025-04-10,ouest-france.fr,Synthesio
2025-04-10,ouest-france.fr,Talkwater
2025-04-10,ouest-france.fr,Teleport
2025-04-10,ouest-france.fr,TeleportPro
2025-04-10,ouest-france.fr,Timpibot
2025-04-10,ouest-france.fr,trendeo
2025-04-10,ouest-france.fr,trendybuzz
2025-04-10,ouest-france.fr,TunitinBot
2025-04-10,ouest-france.fr,TurnitinBot
2025-04-10,ouest-france.fr,up2news
2025-04-10,ouest-france.fr,vecteurplus
2025-04-10,ouest-france.fr,Verif
2025-04-10,ouest-france.fr,verticalsearch
2025-04-10,ouest-france.fr,vsw
2025-04-10,ouest-france.fr,wapspider
2025-04-10,ouest-france.fr,WebCopier
2025-04-10,ouest-france.fr,WebReaper
2025-04-10,ouest-france.fr,WebStripper
2025-04-10,ouest-france.fr,WebZinger
2025-04-10,ouest-france.fr,WebZIP
2025-04-10,ouest-france.fr,Wget
2025-04-10,ouest-france.fr,winello
2025-04-10,ouest-france.fr,YouBot
2025-04-10,ouest-france.fr,Youmag
2025-04-10,ouest-france.fr,Zealbot
2025-04-10,ouest-france.fr,Zite
2025-04-10,ouest-france.fr,ZyBORG
2025-04-10,ouest-france.fr,*
2025-04-10,cnnindonesia.com,ChatGPT-User
2025-04-10,cnnindonesia.com,OpenAI
2025-04-10,cnnindonesia.com,CCBot
2025-04-10,cnnindonesia.com,GPTBot
2025-04-10,dailymail.co.uk,CrystalSemanticsBot
2025-04-10,dailymail.co.uk,YouBot
2025-04-10,lefigaro.fr,Meltwater
2025-04-10,lefigaro.fr,Digimind
2025-04-10,lefigaro.fr,Sindup
2025-04-10,lefigaro.fr,Cision
2025-04-10,lefigaro.fr,Talkwalker
2025-04-10,lefigaro.fr,kbcrawl
2025-04-10,lefigaro.fr,Qwam content intelligence
2025-04-10,lefigaro.fr,scoop.it
2025-04-10,lefigaro.fr,linkfluence
2025-04-10,lefigaro.fr,5emeRue
2025-04-10,lefigaro.fr,Augure
2025-04-10,lefigaro.fr,Corporama
2025-04-10,lefigaro.fr,grub-client
2025-04-10,lefigaro.fr,5erue
2025-04-10,lefigaro.fr,adequat
2025-04-10,lefigaro.fr,adequat-systems
2025-04-10,lefigaro.fr,auramundi
2025-04-10,lefigaro.fr,coexel
2025-04-10,lefigaro.fr,ellisphere
2025-04-10,lefigaro.fr,leadbox
2025-04-10,lefigaro.fr,mention
2025-04-10,lefigaro.fr,Moreover
2025-04-10,lefigaro.fr,mytwip
2025-04-10,lefigaro.fr,NewsNow
2025-04-10,lefigaro.fr,opinion-tracker
2025-04-10,lefigaro.fr,score3
2025-04-10,lefigaro.fr,trendeo
2025-04-10,lefigaro.fr,vecteurplus
2025-04-10,lefigaro.fr,winello
2025-04-10,lefigaro.fr,Fetch
2025-04-10,lefigaro.fr,infoseek
2025-04-10,lefigaro.fr,Zealbot
2025-04-10,lefigaro.fr,asknread.com
2025-04-10,lefigaro.fr,omgili
2025-04-10,lefigaro.fr,omgilibot
2025-04-10,lefigaro.fr,CCBot
2025-04-10,lefigaro.fr,PerplexityBot
2025-04-10,lefigaro.fr,Bytespider
2025-04-10,lefigaro.fr,YouBot
2025-04-10,lefigaro.fr,anthropic-ai
2025-04-10,lefigaro.fr,Claude-Web
2025-04-10,lefigaro.fr,ClaudeBot
2025-04-10,lefigaro.fr,cohere-ai
2025-04-10,lefigaro.fr,Webzio-Extended
2025-04-10,lefigaro.fr,Amazonbot
2025-04-10,lefigaro.fr,Alexibot
2025-04-10,lefigaro.fr,AlvinetSpider
2025-04-10,lefigaro.fr,AmiSoftware
2025-04-10,lefigaro.fr,Antenne Hatena
2025-04-10,lefigaro.fr,ApocalXExplorerBot
2025-04-10,lefigaro.fr,Argus
2025-04-10,lefigaro.fr,Ask n read
2025-04-10,lefigaro.fr,asterias
2025-04-10,lefigaro.fr,BizInformation
2025-04-10,lefigaro.fr,Bloomberg
2025-04-10,lefigaro.fr,BlowFish/1.0
2025-04-10,lefigaro.fr,BotALot
2025-04-10,lefigaro.fr,BuiltBotTough
2025-04-10,lefigaro.fr,Bullseye/1.0
2025-04-10,lefigaro.fr,BunnySlippers
2025-04-10,lefigaro.fr,Cegbfeieh
2025-04-10,lefigaro.fr,ChatGPT-User
2025-04-10,lefigaro.fr,CheeseBot
2025-04-10,lefigaro.fr,CherryPicker
2025-04-10,lefigaro.fr,CherryPickerElite/1.0
2025-04-10,lefigaro.fr,CherryPickerSE/1.0
2025-04-10,lefigaro.fr,ConveraCrawler
2025-04-10,lefigaro.fr,CopyRightCheck
2025-04-10,lefigaro.fr,cosmos
2025-04-10,lefigaro.fr,Crescent
2025-04-10,lefigaro.fr,Crescent Internet ToolPak HTTP OLE Control v.1.0
2025-04-10,lefigaro.fr,cydralspider
2025-04-10,lefigaro.fr,DISCo Pump 3.1
2025-04-10,lefigaro.fr,DittoSpyder
2025-04-10,lefigaro.fr,dotbot
2025-04-10,lefigaro.fr,Download Ninja
2025-04-10,lefigaro.fr,downloadexpress
2025-04-10,lefigaro.fr,EmailCollector
2025-04-10,lefigaro.fr,EmailSiphon
2025-04-10,lefigaro.fr,EmailWolf
2025-04-10,lefigaro.fr,EroCrawler
2025-04-10,lefigaro.fr,Europresse
2025-04-10,lefigaro.fr,Explore
2025-04-10,lefigaro.fr,eureka
2025-04-10,lefigaro.fr,ExtractorPro
2025-04-10,lefigaro.fr,Fasterfox
2025-04-10,lefigaro.fr,Flamingo_SearchEngine
2025-04-10,lefigaro.fr,Foobot
2025-04-10,lefigaro.fr,gammaSpider
2025-04-10,lefigaro.fr,GPTBot
2025-04-10,lefigaro.fr,hloader
2025-04-10,lefigaro.fr,httplib
2025-04-10,lefigaro.fr,HTTrack
2025-04-10,lefigaro.fr,HTTrack 3.0
2025-04-10,lefigaro.fr,humanlinks
2025-04-10,lefigaro.fr,Igentia
2025-04-10,lefigaro.fr,indexer
2025-04-10,lefigaro.fr,InfoNaviRobot
2025-04-10,lefigaro.fr,JennyBot
2025-04-10,lefigaro.fr,Jetbot
2025-04-10,lefigaro.fr,JikeSpider
2025-04-10,lefigaro.fr,k2spider
2025-04-10,lefigaro.fr,Kantar
2025-04-10,lefigaro.fr,Kenjin Spider
2025-04-10,lefigaro.fr,Knowings
2025-04-10,lefigaro.fr,larbin
2025-04-10,lefigaro.fr,LexiBot
2025-04-10,lefigaro.fr,libWeb/clsHTTP
2025-04-10,lefigaro.fr,libwww
2025-04-10,lefigaro.fr,LinkextractorPro
2025-04-10,lefigaro.fr,linko
2025-04-10,lefigaro.fr,LinkScan/8.1a Unix
2025-04-10,lefigaro.fr,LinkWalker
2025-04-10,lefigaro.fr,lwp-trivial
2025-04-10,lefigaro.fr,lwp-trivial/1.34
2025-04-10,lefigaro.fr,manageo
2025-04-10,lefigaro.fr,Mata Hari
2025-04-10,lefigaro.fr,mediacompil
2025-04-10,lefigaro.fr,Mister PiX
2025-04-10,lefigaro.fr,MLBot
2025-04-10,lefigaro.fr,moget
2025-04-10,lefigaro.fr,moget/2.1
2025-04-10,lefigaro.fr,Naverbot
2025-04-10,lefigaro.fr,NetAnts
2025-04-10,lefigaro.fr,NetAttache
2025-04-10,lefigaro.fr,NetMechanic
2025-04-10,lefigaro.fr,newscan-online
2025-04-10,lefigaro.fr,Newzbin
2025-04-10,lefigaro.fr,NICErsPRO
2025-04-10,lefigaro.fr,NPBot
2025-04-10,lefigaro.fr,ObjectsSearch
2025-04-10,lefigaro.fr,Offline Explorer
2025-04-10,lefigaro.fr,Openfind
2025-04-10,lefigaro.fr,OpenindexSpider
2025-04-10,lefigaro.fr,Pimptrain
2025-04-10,lefigaro.fr,ProPowerBot/2.14
2025-04-10,lefigaro.fr,ProWebWalker
2025-04-10,lefigaro.fr,psbot
2025-04-10,lefigaro.fr,QuepasaCreep
2025-04-10,lefigaro.fr,QueryN Metasearch
2025-04-10,lefigaro.fr,Raven
2025-04-10,lefigaro.fr,readability.com
2025-04-10,lefigaro.fr,RepoMonkey
2025-04-10,lefigaro.fr,RMA
2025-04-10,lefigaro.fr,SemrushBot
2025-04-10,lefigaro.fr,SightupBot
2025-04-10,lefigaro.fr,SiteBot
2025-04-10,lefigaro.fr,SiteSnagger
2025-04-10,lefigaro.fr,SiteSucker
2025-04-10,lefigaro.fr,Sogou web spider
2025-04-10,lefigaro.fr,sosospider
2025-04-10,lefigaro.fr,SpankBot
2025-04-10,lefigaro.fr,Speedy
2025-04-10,lefigaro.fr,spotter
2025-04-10,lefigaro.fr,suggybot
2025-04-10,lefigaro.fr,SuperBot
2025-04-10,lefigaro.fr,SuperBot/2.6
2025-04-10,lefigaro.fr,suzuran
2025-04-10,lefigaro.fr,Synthesio
2025-04-10,lefigaro.fr,Szukacz/1.4
2025-04-10,lefigaro.fr,Teleport
2025-04-10,lefigaro.fr,TeleportPro
2025-04-10,lefigaro.fr,Telesoft
2025-04-10,lefigaro.fr,The Intraformant
2025-04-10,lefigaro.fr,TheNomad
2025-04-10,lefigaro.fr,TightTwatBot
2025-04-10,lefigaro.fr,Titan
2025-04-10,lefigaro.fr,toCrawl/UrlDispatcher
2025-04-10,lefigaro.fr,TosCrawler
2025-04-10,lefigaro.fr,trendybuzz
2025-04-10,lefigaro.fr,True_Robot
2025-04-10,lefigaro.fr,True_Robot/1.0
2025-04-10,lefigaro.fr,turingos
2025-04-10,lefigaro.fr,TurnitinBot
2025-04-10,lefigaro.fr,up2news
2025-04-10,lefigaro.fr,UrlPouls
2025-04-10,lefigaro.fr,URLy Warning
2025-04-10,lefigaro.fr,Verif
2025-04-10,lefigaro.fr,verticalsearch
2025-04-10,lefigaro.fr,VCI
2025-04-10,lefigaro.fr,vsw
2025-04-10,lefigaro.fr,wapspider
2025-04-10,lefigaro.fr,WebCopier
2025-04-10,lefigaro.fr,Web Image Collector
2025-04-10,lefigaro.fr,WebAuto
2025-04-10,lefigaro.fr,WebBandit
2025-04-10,lefigaro.fr,WebBandit/3.50
2025-04-10,lefigaro.fr,webcopy
2025-04-10,lefigaro.fr,Webedia
2025-04-10,lefigaro.fr,WebEnhancer
2025-04-10,lefigaro.fr,WebmasterWorldForumBot
2025-04-10,lefigaro.fr,webmirror
2025-04-10,lefigaro.fr,WebSauger
2025-04-10,lefigaro.fr,website extractor
2025-04-10,lefigaro.fr,WebReaper
2025-04-10,lefigaro.fr,Website Quester
2025-04-10,lefigaro.fr,Webster Pro
2025-04-10,lefigaro.fr,WebStripper
2025-04-10,lefigaro.fr,WebStripper/2.02
2025-04-10,lefigaro.fr,WebZinger
2025-04-10,lefigaro.fr,WebZIP
2025-04-10,lefigaro.fr,Wget
2025-04-10,lefigaro.fr,WikioFeedBot
2025-04-10,lefigaro.fr,WinHTTrack
2025-04-10,lefigaro.fr,WWW-Collector-E
2025-04-10,lefigaro.fr,Xenu Link Sleuth/1.3.8
2025-04-10,lefigaro.fr,yacy
2025-04-10,lefigaro.fr,yandex
2025-04-10,lefigaro.fr,Youmag
2025-04-10,lefigaro.fr,YRSPider
2025-04-10,lefigaro.fr,Zeus
2025-04-10,lefigaro.fr,Zite
2025-04-10,lefigaro.fr,Zookabot
2025-04-10,lefigaro.fr,ZyBORG
2025-04-10,dzen.ru,GPTBot
2025-04-10,bild.de,GPTBot
2025-04-10,bild.de,Google-Extended
2025-04-10,bild.de,CCBot
2025-04-10,bild.de,Flamingo_SearchEngine
2025-04-10,bild.de,ClaudeBot
2025-04-10,bild.de,anthropic-ai
2025-04-10,bild.de,Claude-Web
2025-04-10,bild.de,Applebot-Extended
2025-04-10,bild.de,magpie-crawler
2025-04-10,bild.de,ia_archiver
2025-04-10,bild.de,omgili
2025-04-10,bild.de,omgilibot
2025-04-10,bild.de,Baiduspider
2025-04-10,bild.de,AhrefsBot
2025-04-10,bild.de,DataForSeoBot
2025-04-10,bild.de,Yeti
2025-04-10,bild.de,SemrushBot
2025-04-10,bild.de,sentibot
2025-04-10,bild.de,MJ12bot
2025-04-10,bild.de,Bytespider
2025-04-10,bild.de,SirdataBot
2025-04-10,bild.de,LCC
2025-04-10,bild.de,TurnitinBot
2025-04-10,bild.de,BLEXBot
2025-04-10,bild.de,dotbot
2025-04-10,bild.de,ImagesiftBot
2025-04-10,elmundo.es,GPTBot
2025-04-10,elmundo.es,CCBot
2025-04-10,elmundo.es,anthropic-ai
2025-04-10,elmundo.es,ChatGPT-User
2025-04-10,elmundo.es,008
2025-04-10,elmundo.es,AddThis.com
2025-04-10,elmundo.es,admantx
2025-04-10,elmundo.es,AhrefsBot
2025-04-10,elmundo.es,BDCbot
2025-04-10,elmundo.es,Bender
2025-04-10,elmundo.es,BIXOCRAWLER
2025-04-10,elmundo.es,bl.uk_lddc_bot
2025-04-10,elmundo.es,BLEXBot
2025-04-10,elmundo.es,BUbiNG
2025-04-10,elmundo.es,Cliqzbot
2025-04-10,elmundo.es,CNCDialer
2025-04-10,elmundo.es,crawler4j
2025-04-10,elmundo.es,CrystalSemanticsBot
2025-04-10,elmundo.es,CyberAlert
2025-04-10,elmundo.es,DigExt
2025-04-10,elmundo.es,discobot
2025-04-10,elmundo.es,discoverybot
2025-04-10,elmundo.es,dloader
2025-04-10,elmundo.es,dloader(NaverRobot)
2025-04-10,elmundo.es,DOC
2025-04-10,elmundo.es,dotbot
2025-04-10,elmundo.es,Download Ninja
2025-04-10,elmundo.es,DTS Agent
2025-04-10,elmundo.es,Exabot
2025-04-10,elmundo.es,Ezooms
2025-04-10,elmundo.es,FairShare
2025-04-10,elmundo.es,Fetch
2025-04-10,elmundo.es,Flamingo_SearchEngine
2025-04-10,elmundo.es,Genieo
2025-04-10,elmundo.es,Gigabot
2025-04-10,elmundo.es,grub-client
2025-04-10,elmundo.es,Heritrix
2025-04-10,elmundo.es,heritrix/3.3.0
2025-04-10,elmundo.es,HTTrack
2025-04-10,elmundo.es,ia_archiver
2025-04-10,elmundo.es,integromedb
2025-04-10,elmundo.es,IstellaBot
2025-04-10,elmundo.es,JikeSpider
2025-04-10,elmundo.es,Jyxobot
2025-04-10,elmundo.es,k2spider
2025-04-10,elmundo.es,Kimengi
2025-04-10,elmundo.es,Kimengi/nineconnections.com
2025-04-10,elmundo.es,larbin
2025-04-10,elmundo.es,LexxeBot/1.0
2025-04-10,elmundo.es,libwww
2025-04-10,elmundo.es,linko
2025-04-10,elmundo.es,Livelapbot
2025-04-10,elmundo.es,magpie-crawler
2025-04-10,elmundo.es,Maxthon
2025-04-10,elmundo.es,MetaURI
2025-04-10,elmundo.es,Microsoft.URL.Control
2025-04-10,elmundo.es,MJ12bot
2025-04-10,elmundo.es,Moreover
2025-04-10,elmundo.es,Moreoverbot
2025-04-10,elmundo.es,MSIECrawler
2025-04-10,elmundo.es,nabot
2025-04-10,elmundo.es,NaverBot
2025-04-10,elmundo.es,NerdByNature.Bot
2025-04-10,elmundo.es,netEstate NE Crawler
2025-04-10,elmundo.es,NetSeer crawler
2025-04-10,elmundo.es,Newscan
2025-04-10,elmundo.es,NextGenSearchBot
2025-04-10,elmundo.es,NPBot
2025-04-10,elmundo.es,nutch
2025-04-10,elmundo.es,OAI-SearchBot
2025-04-10,elmundo.es,Offline Explorer
2025-04-10,elmundo.es,omgilibot
2025-04-10,elmundo.es,Orthogaffe
2025-04-10,elmundo.es,PiplBot
2025-04-10,elmundo.es,Pixray-Seeker
2025-04-10,elmundo.es,proximic
2025-04-10,elmundo.es,psbot
2025-04-10,elmundo.es,QuerySeekerSpider
2025-04-10,elmundo.es,rogerbot
2025-04-10,elmundo.es,seokicks
2025-04-10,elmundo.es,SEOkicks-Robot
2025-04-10,elmundo.es,SiteBot
2025-04-10,elmundo.es,SiteBot/0.1
2025-04-10,elmundo.es,sitecheck.internetseer.com
2025-04-10,elmundo.es,SiteSnagger
2025-04-10,elmundo.es,Slurp
2025-04-10,elmundo.es,sogou
2025-04-10,elmundo.es,Sosospider
2025-04-10,elmundo.es,spbot
2025-04-10,elmundo.es,Spinn3r
2025-04-10,elmundo.es,Teleport
2025-04-10,elmundo.es,TeleportPro
